,open,high,low,close,volume,sp500_close,dxy,gold,treasury_10y,gpr
2025-09-14,115950.2890625,116181.5,115222.3984375,115407.65625,32798036057.0,6584.2900390625,97.55000305175781,3649.39990234375,0.4060999870300293,165.19366455078125
2025-09-15,115399.6328125,116747.8828125,114461.0625,115444.875,52937859416.0,6615.27978515625,97.30000305175781,3682.199951171875,0.40339999198913573,165.19366455078125
2025-09-16,115423.7578125,117005.2734375,114813.09375,116843.1875,45781744593.0,6606.759765625,96.62999725341797,3688.89990234375,0.40260000228881837,165.19366455078125
2025-09-17,116840.5078125,117328.609375,114794.9765625,116468.5078125,60528025996.0,6600.35009765625,96.87000274658203,3681.800048828125,0.40760002136230467,165.19366455078125
2025-09-18,116461.265625,117911.7890625,116188.796875,117137.203125,49457272032.0,6631.9599609375,97.3499984741211,3643.699951171875,0.4104000091552734,165.19366455078125
2025-09-19,117137.671875,117479.7578125,115141.8203125,115688.859375,38828473971.0,6664.35986328125,97.63999938964844,3671.5,0.41389999389648435,165.19366455078125
2025-09-20,115691.125,116191.1484375,115473.5234375,115721.9609375,22864449614.0,6664.35986328125,97.63999938964844,3671.5,0.41389999389648435,165.19366455078125
2025-09-21,115730.2265625,115901.0859375,115252.578125,115306.09375,22495852193.0,6664.35986328125,97.63999938964844,3671.5,0.41389999389648435,165.19366455078125
2025-09-22,115309.21875,115431.3125,112037.6484375,112748.5078125,70684158591.0,6693.75,97.33000183105469,3740.699951171875,0.41430001258850097,165.19366455078125
2025-09-23,112757.4765625,113351.9140625,111535.5703125,112014.5,47211853279.0,6656.919921875,97.26000213623047,3780.60009765625,0.4119999885559082,165.19366455078125
2025-09-24,112007.6640625,113986.2734375,111229.640625,113328.6328125,48044595085.0,6637.97021484375,97.87000274658203,3732.10009765625,0.41469998359680177,165.19366455078125
2025-09-25,113330.1640625,113541.0859375,108713.3984375,109049.2890625,75528654284.0,6604.72021484375,98.55000305175781,3736.89990234375,0.41719999313354494,165.19366455078125
2025-09-26,109041.296875,110359.1953125,108728.9765625,109712.828125,57738288949.0,6643.7001953125,98.1500015258789,3775.300048828125,0.4186999797821045,165.19366455078125
2025-09-27,109707.140625,109778.5,109144.296875,109681.9453125,26308042910.0,6643.7001953125,98.1500015258789,3775.300048828125,0.4186999797821045,165.19366455078125
2025-09-28,109681.9453125,112375.484375,109236.9453125,112122.640625,33371048505.0,6643.7001953125,98.1500015258789,3775.300048828125,0.4186999797821045,165.19366455078125
2025-09-29,112117.875,114473.5703125,111589.953125,114400.3828125,60000147466.0,6661.2099609375,97.91000366210938,3820.89990234375,0.41409997940063475,165.19366455078125
2025-09-30,114396.5234375,114836.6171875,112740.5625,114056.0859375,58986330258.0,6688.4599609375,97.7699966430664,3840.800048828125,0.41479997634887694,165.19366455078125
2025-10-01,114057.59375,118648.9296875,113981.3984375,118648.9296875,71328680132.0,6711.2001953125,97.70999908447266,3867.5,0.4105999946594238,165.19366455078125
2025-10-02,118652.3828125,121086.40625,118383.15625,120681.2578125,71415163912.0,6715.35009765625,97.8499984741211,3839.699951171875,0.40879998207092283,165.19366455078125
2025-10-03,120656.984375,123944.703125,119344.3125,122266.53125,83941392228.0,6715.7900390625,97.72000122070312,3880.800048828125,0.411899995803833,165.19366455078125
2025-10-04,122267.46875,122857.640625,121577.5703125,122425.4296875,36769171735.0,6715.7900390625,97.72000122070312,3880.800048828125,0.411899995803833,165.19366455078125
2025-10-05,122419.671875,125559.2109375,122191.9609375,123513.4765625,73689317763.0,6715.7900390625,97.72000122070312,3880.800048828125,0.411899995803833,165.19366455078125
2025-10-06,123510.453125,126198.0703125,123196.046875,124752.53125,72568881188.0,6740.27978515625,98.11000061035156,3948.5,0.4162000179290771,165.19366455078125
2025-10-07,124752.140625,125184.0234375,120681.96875,121451.3828125,76149412513.0,6714.58984375,98.58000183105469,3976.60009765625,0.4126999855041504,165.19366455078125
2025-10-08,121448.3515625,124167.09375,121119.1796875,123354.8671875,65354305286.0,6753.72021484375,98.8499984741211,4043.300048828125,0.4129000186920166,165.19366455078125
2025-10-09,123337.0703125,123739.34375,119812.03125,121705.5859375,74653009425.0,6735.10986328125,99.54000091552734,3946.300048828125,0.41479997634887694,165.19366455078125
2025-10-10,121704.7421875,122509.6640625,104582.4140625,113214.3671875,153125018868.0,6552.509765625,98.9800033569336,3975.89990234375,0.40510001182556155,165.19366455078125
2025-10-11,113236.4296875,113429.7265625,109760.5625,110807.8828125,110236934340.0,6552.509765625,98.9800033569336,3975.89990234375,0.40510001182556155,165.19366455078125
2025-10-12,110811.515625,115805.0625,109715.5390625,115169.765625,93710414091.0,6552.509765625,98.9800033569336,3975.89990234375,0.40510001182556155,165.19366455078125
2025-10-13,115161.6796875,116020.484375,113821.1875,115271.078125,71582026739.0,6654.72021484375,99.2699966430664,4108.60009765625,0.40510001182556155,165.19366455078125
2025-10-14,115264.8828125,115502.8828125,110029.484375,113118.6640625,92212917403.0,6644.31005859375,99.05000305175781,4138.7001953125,0.40219998359680176,165.19366455078125
2025-10-15,113113.96875,113622.3828125,110235.8359375,110783.1640625,72574132855.0,6671.06005859375,98.79000091552734,4176.89990234375,0.4046000003814697,165.19366455078125
2025-10-16,110782.171875,111990.8125,107537.03125,108186.0390625,87306423067.0,6629.06982421875,98.38999938964844,4280.2001953125,0.39760000705718995,165.19366455078125
2025-10-17,108179.1328125,109235.8046875,103598.4296875,106467.7890625,99703051669.0,6664.009765625,98.43000030517578,4189.89990234375,0.4006999969482422,165.19366455078125
2025-10-18,106483.734375,107490.984375,106387.453125,107198.265625,37779905278.0,6664.009765625,98.43000030517578,4189.89990234375,0.4006999969482422,165.19366455078125
2025-10-19,107204.3125,109488.9921875,106157.7890625,108666.7109375,47657008953.0,6664.009765625,98.43000030517578,4189.89990234375,0.4006999969482422,165.19366455078125
2025-10-20,108667.4453125,111711.03125,107485.015625,110588.9296875,63507793085.0,6735.1298828125,98.58999633789062,4336.39990234375,0.39860000610351565,165.19366455078125
2025-10-21,110587.6328125,113996.34375,107534.75,108476.890625,101194375480.0,6735.35009765625,98.93000030517578,4087.699951171875,0.39630000591278075,165.19366455078125
2025-10-22,108491.53125,109115.1328125,106778.0,107688.5859375,80807013218.0,6699.39990234375,98.9000015258789,4044.39990234375,0.39530000686645506,165.19366455078125
2025-10-23,107679.4375,111288.59375,107548.4296875,110069.7265625,54944076060.0,6738.43994140625,98.94000244140625,4125.5,0.3990999937057495,165.19366455078125
2025-10-24,110069.3515625,111842.53125,109770.1484375,111033.921875,48160816980.0,6791.68994140625,98.94999694824219,4118.39990234375,0.3996999979019165,165.19366455078125
2025-10-25,111032.6171875,111947.703125,110704.40625,111641.7265625,24707667305.0,6791.68994140625,98.94999694824219,4118.39990234375,0.3996999979019165,165.19366455078125
2025-10-26,111639.0546875,115260.90625,111268.484375,114472.4453125,41708524143.0,6791.68994140625,98.94999694824219,4118.39990234375,0.3996999979019165,165.19366455078125
2025-10-27,114479.8515625,116273.3125,113882.2890625,114119.328125,61761358733.0,6875.16015625,98.77999877929688,4001.89990234375,0.3996999979019165,165.19366455078125
2025-10-28,114129.0859375,116078.984375,112291.6796875,112956.1640625,64528066504.0,6890.89013671875,98.69000244140625,3966.199951171875,0.39830000400543214,165.19366455078125
2025-10-29,112921.328125,113642.7265625,109368.71875,110055.3046875,62192043469.0,6890.58984375,99.22000122070312,3983.699951171875,0.40580000877380373,165.19366455078125
2025-10-30,110059.1953125,111612.3515625,106376.6875,108305.546875,69673964814.0,6822.33984375,99.52999877929688,4001.300048828125,0.40929999351501467,165.19366455078125
2025-10-31,108304.4140625,111031.8203125,108288.2734375,109556.1640625,60090359560.0,6840.2001953125,99.80000305175781,3982.199951171875,0.41009998321533203,165.19366455078125
2025-11-01,109558.625,110574.8984375,109372.953125,110064.015625,25871668762.0,6840.2001953125,99.80000305175781,3982.199951171875,0.41009998321533203,165.19366455078125
2025-11-02,110064.4296875,111167.3125,109523.453125,110639.625,34284209459.0,6840.2001953125,99.80000305175781,3982.199951171875,0.41009998321533203,165.19366455078125
2025-11-03,110646.90625,110764.9140625,105336.359375,106547.5234375,72852006359.0,6851.97021484375,99.87000274658203,4000.300048828125,0.4105999946594238,165.19366455078125
2025-11-04,106541.421875,107264.8828125,98962.0625,101590.5234375,110967184773.0,6771.5498046875,100.22000122070312,3947.699951171875,0.40890002250671387,165.19366455078125
2025-11-05,101579.234375,104534.703125,98989.9140625,103891.8359375,77584934804.0,6796.2900390625,100.19999694824219,3980.300048828125,0.41570000648498534,165.19366455078125
2025-11-06,103893.6640625,104147.3046875,100336.8671875,101301.2890625,63932752861.0,6720.31982421875,99.7300033569336,3979.89990234375,0.40929999351501467,165.19366455078125
2025-11-07,101286.2421875,104052.9140625,99257.0546875,103372.40625,92168030081.0,6728.7998046875,99.5999984741211,3999.39990234375,0.40929999351501467,165.19366455078125
2025-11-08,103371.703125,103373.5625,101458.0390625,102282.1171875,51446691095.0,6728.7998046875,99.5999984741211,3999.39990234375,0.40929999351501467,165.19366455078125
2025-11-09,102278.984375,105418.3671875,101468.875,104719.640625,59679243013.0,6728.7998046875,99.5999984741211,3999.39990234375,0.40929999351501467,165.19366455078125
2025-11-10,104723.7734375,106564.6953125,104350.6484375,105996.59375,69585887229.0,6832.43017578125,99.62000274658203,4111.7998046875,0.41100001335144043,165.19366455078125
2025-11-11,105996.859375,107428.2578125,102457.328125,102997.46875,71130078574.0,6846.60986328125,99.45999908447266,4106.7998046875,0.4119999885559082,165.19366455078125
2025-11-12,103011.4375,105297.234375,100836.6171875,101663.1875,64347179408.0,6850.919921875,99.4800033569336,4204.39990234375,0.4065000057220459,165.19366455078125
2025-11-13,101674.1484375,104005.4921875,97988.71875,99697.4921875,101546815416.0,6737.490234375,99.18000030517578,4186.89990234375,0.41119999885559083,165.19366455078125
2025-11-14,99694.703125,99804.4296875,94000.734375,94397.7890625,114346441890.0,6734.10986328125,99.2699966430664,4087.60009765625,0.41479997634887694,165.19366455078125
2025-11-15,94420.46875,96728.46875,94420.46875,95549.1484375,38500716654.0,6734.10986328125,99.2699966430664,4087.60009765625,0.41479997634887694,165.19366455078125
2025-11-16,95556.8671875,96564.1875,92971.1640625,94177.078125,71086235862.0,6734.10986328125,99.2699966430664,4087.60009765625,0.41479997634887694,165.19366455078125
2025-11-17,94180.875,95928.3671875,91214.7578125,92093.875,94186165724.0,6672.41015625,99.58999633789062,4068.300048828125,0.4132999897003174,165.19366455078125
2025-11-18,92094.53125,93745.078125,89300.4609375,92948.875,101333569062.0,6617.31982421875,99.55000305175781,4061.300048828125,0.41230001449584963,165.19366455078125
2025-11-19,92946.1640625,92946.1640625,88526.828125,91465.9921875,80350354656.0,6642.16015625,100.2300033569336,4077.699951171875,0.4132999897003174,165.19366455078125
2025-11-20,91459.3515625,93025.0703125,86040.796875,86631.8984375,97970645638.0,6538.759765625,100.16000366210938,4056.5,0.4105999946594238,165.19366455078125
2025-11-21,86528.7734375,87380.8046875,80659.8125,85090.6875,129157506112.0,6602.990234375,100.18000030517578,4076.699951171875,0.4063000202178955,165.19366455078125
2025-11-22,85098.5625,85503.0078125,83490.8984375,84648.359375,40793099246.0,6602.990234375,100.18000030517578,4076.699951171875,0.4063000202178955,165.19366455078125
2025-11-23,84648.609375,88038.46875,84641.7734375,86805.0078125,58083435576.0,6602.990234375,100.18000030517578,4076.699951171875,0.4063000202178955,165.19366455078125
2025-11-24,86798.7734375,89206.3359375,85272.1953125,88270.5625,74433896110.0,6705.1201171875,100.13999938964844,4091.89990234375,0.40380001068115234,165.19366455078125
2025-11-25,88269.9609375,88457.3359375,86131.4296875,87341.890625,64837343545.0,6765.8798828125,99.66000366210938,4139.2001953125,0.40019998550415037,165.19366455078125
2025-11-26,87345.5859375,90581.15625,86316.8984375,90518.3671875,66496301869.0,6812.60986328125,99.5999984741211,4165.2001953125,0.3997999906539917,165.19366455078125
2025-11-27,90517.765625,91897.578125,90089.515625,91285.375,57040622845.0,6812.60986328125,99.5999984741211,4165.2001953125,0.3997999906539917,165.19366455078125
2025-11-28,91285.3828125,92969.0859375,90257.1171875,90919.265625,60895830289.0,6849.08984375,99.45999908447266,4218.2998046875,0.4017000198364258,165.19366455078125
2025-11-29,90918.7421875,91187.6171875,90260.1875,90851.7578125,37921773455.0,6849.08984375,99.45999908447266,4218.2998046875,0.4017000198364258,165.19366455078125
2025-11-30,90838.2109375,91965.046875,90394.3125,90394.3125,38497902869.0,6849.08984375,99.45999908447266,4218.2998046875,0.4017000198364258,165.19366455078125
2025-12-01,90389.109375,90398.15625,83862.25,86321.5703125,87962894424.0,6812.6298828125,99.41000366210938,4239.2998046875,0.40960001945495605,165.19366455078125
2025-12-02,86322.5390625,92316.6328125,86202.1953125,91350.203125,78546798211.0,6829.3701171875,99.36000061035156,4186.60009765625,0.4085999965667725,165.19366455078125
2025-12-03,91345.09375,94060.7734375,91056.390625,93527.8046875,77650204986.0,6849.72021484375,98.8499984741211,4199.2998046875,0.4057000160217285,165.19366455078125
2025-12-04,93454.2578125,94038.2421875,90976.1015625,92141.625,64538402681.0,6857.1201171875,98.98999786376953,4211.7998046875,0.4107999801635742,165.19366455078125
2025-12-05,92133.6484375,92702.640625,88152.140625,89387.7578125,63256398633.0,6870.39990234375,98.98999786376953,4212.89990234375,0.41389999389648435,165.19366455078125
2025-12-06,89389.359375,90267.4609375,88951.6640625,89272.375,37994042405.0,6870.39990234375,98.98999786376953,4212.89990234375,0.41389999389648435,165.19366455078125
2025-12-07,89277.8125,91740.84375,87799.5625,90405.640625,47394898960.0,6870.39990234375,98.98999786376953,4212.89990234375,0.41389999389648435,165.19366455078125
2025-12-08,90424.5859375,92267.1171875,89644.890625,90640.203125,57394099056.0,6846.509765625,99.08999633789062,4187.2001953125,0.41719999313354494,165.19366455078125
2025-12-09,90639.703125,94601.5703125,89586.9765625,92691.7109375,66861721440.0,6840.509765625,99.22000122070312,4206.7001953125,0.4185999870300293,165.19366455078125
2025-12-10,92695.234375,94477.15625,91640.1328125,92020.9453125,65420694513.0,6886.68017578125,98.79000091552734,4196.39990234375,0.41640000343322753,165.19366455078125
2025-12-11,92011.3046875,93554.265625,89335.296875,92511.3359375,64532834621.0,6901.0,98.3499984741211,4285.5,0.41409997940063475,165.19366455078125
2025-12-12,92513.6640625,92747.9296875,89532.6015625,90270.4140625,80275884583.0,6827.41015625,98.4000015258789,4300.10009765625,0.4193999767303467,165.19366455078125
2025-12-13,90257.796875,90647.5703125,89800.9921875,90298.7109375,64237748110.0,6827.41015625,98.4000015258789,4300.10009765625,0.4193999767303467,165.19366455078125
2025-12-14,90296.4375,90498.109375,87634.9375,88175.1796875,50465972205.0,6827.41015625,98.4000015258789,4300.10009765625,0.4193999767303467,165.19366455078125
2025-12-15,88171.078125,89983.921875,85304.078125,86419.78125,45559514323.0,6816.509765625,98.1500015258789,4306.7001953125,0.4182000160217285,165.19366455078125
2025-12-16,86424.40625,88170.09375,85381.6875,87843.984375,41262178223.0,6800.259765625,98.1500015258789,4304.5,0.414900016784668,165.19366455078125
2025-12-17,87847.6171875,90264.5703125,85316.265625,86143.7578125,44243392914.0,6721.43017578125,98.37000274658203,4347.5,0.4151000022888184,165.19366455078125
2025-12-18,86144.3671875,89412.6640625,84436.3125,85462.5078125,52667115348.0,6774.759765625,98.43000030517578,4339.5,0.41160001754760744,165.19366455078125
2025-12-19,85476.1328125,89339.1171875,85107.6640625,88103.3828125,46733310561.0,6834.5,98.5999984741211,4361.39990234375,0.4151000022888184,165.19366455078125
2025-12-20,88101.671875,88497.203125,87924.875,88344.0,14688196659.0,6834.5,98.5999984741211,4361.39990234375,0.4151000022888184,165.19366455078125
2025-12-21,88344.703125,89027.953125,87613.203125,88621.75,19845522660.0,6834.5,98.5999984741211,4361.39990234375,0.4151000022888184,165.19366455078125
2025-12-22,88621.3984375,90501.9296875,87908.0703125,88490.015625,38047472118.0,6878.490234375,98.29000091552734,4444.60009765625,0.4169000148773193,165.19366455078125
2025-12-23,88490.03125,88898.3828125,86606.9765625,87414.0,43683011533.0,6909.7900390625,97.94000244140625,4482.7998046875,0.4169000148773193,165.19366455078125
2025-12-24,87404.3203125,87956.8828125,86411.796875,87611.9609375,25550297986.0,6932.0498046875,97.9800033569336,4480.60009765625,0.4136000156402588,165.19366455078125
2025-12-25,87608.3203125,88501.7890625,86949.2578125,87234.7421875,19953216347.0,6932.0498046875,97.9800033569336,4480.60009765625,0.4136000156402588,165.19366455078125
2025-12-26,87235.5078125,89459.4296875,86628.140625,87301.4296875,42455674908.0,6929.93994140625,98.0199966430664,4529.10009765625,0.4136000156402588,165.19366455078125
2025-12-27,87301.4296875,87874.78125,87182.9765625,87802.15625,13741199310.0,6929.93994140625,98.0199966430664,4529.10009765625,0.4136000156402588,165.19366455078125
2025-12-28,87799.34375,87986.890625,87394.953125,87835.8359375,15156557929.0,6929.93994140625,98.0199966430664,4529.10009765625,0.4136000156402588,165.19366455078125
2025-12-29,87835.7890625,90299.15625,86717.9140625,87138.140625,48411625849.0,6905.740234375,98.04000091552734,4325.10009765625,0.41160001754760744,165.19366455078125
2025-12-30,87134.3515625,89297.9375,86735.546875,88430.1328125,35586356225.0,6896.240234375,98.23999786376953,4370.10009765625,0.4130000114440918,165.19366455078125
2025-12-31,88429.5859375,89080.2890625,87130.5625,87508.828125,33830210616.0,6845.5,98.27999877929688,4325.60009765625,0.41630001068115235,165.19366455078125
2026-01-01,87508.046875,88803.2265625,87399.40625,88731.984375,18849043990.0,6845.5,98.27999877929688,4325.60009765625,0.41630001068115235,165.19366455078125
2026-01-02,88733.0625,90884.4609375,88298.6171875,89944.6953125,46398906171.0,6858.47021484375,98.41999816894531,4314.39990234375,0.4186999797821045,165.19366455078125
2026-01-03,89945.0546875,90679.5703125,89328.0703125,90603.1875,20774828592.0,6858.47021484375,98.41999816894531,4314.39990234375,0.4186999797821045,165.19366455078125
2026-01-04,90603.0,91712.5859375,90595.1015625,91413.4921875,26770491368.0,6858.47021484375,98.41999816894531,4314.39990234375,0.4186999797821045,165.19366455078125
2026-01-05,91414.625,94762.0703125,91414.625,93882.5546875,53376407252.0,6902.0498046875,98.2699966430664,4436.89990234375,0.41649999618530276,165.19366455078125
2026-01-06,93876.9453125,94395.296875,91286.546875,93729.03125,52430605257.0,6944.81982421875,98.58000183105469,4482.2001953125,0.41789999008178713,165.19366455078125
2026-01-07,93727.46875,93738.7890625,90601.8046875,91308.0546875,43461295053.0,6920.93017578125,98.68000030517578,4449.2998046875,0.4138000011444092,165.19366455078125
2026-01-08,91309.640625,91485.8515625,89233.875,91027.125,42386697030.0,6921.4599609375,98.93000030517578,4449.7001953125,0.4183000087738037,165.19366455078125
2026-01-09,91026.2734375,91910.671875,89625.3828125,90513.1015625,38305906684.0,6966.27978515625,99.12999725341797,4490.2998046875,0.4171000003814697,165.19366455078125
2026-01-10,90510.1015625,90713.03125,90283.3984375,90386.6484375,12385895282.0,6966.27978515625,99.12999725341797,4490.2998046875,0.4171000003814697,165.19366455078125
2026-01-11,90385.359375,91155.2265625,90212.0234375,90827.4609375,17165568977.0,6966.27978515625,99.12999725341797,4490.2998046875,0.4171000003814697,165.19366455078125
2026-01-12,90825.859375,92395.5234375,90055.0234375,91192.9921875,41346275358.0,6977.27001953125,98.86000061035156,4604.2998046875,0.4186999797821045,165.19366455078125
2026-01-13,91185.3359375,96011.625,90941.9296875,95321.78125,54980674354.0,6963.740234375,99.12999725341797,4589.2001953125,0.4171000003814697,165.19366455078125
2026-01-14,95322.90625,97860.6015625,94583.046875,96929.328125,60592490863.0,6926.60009765625,99.12999725341797,4626.2998046875,0.4139999866485596,165.19366455078125
2026-01-15,96931.2890625,97150.171875,95103.2421875,95551.1875,53086363027.0,6944.47021484375,99.31999969482422,4616.2998046875,0.4159999847412109,165.19366455078125
2026-01-16,95554.1015625,95801.890625,94259.2734375,95525.1171875,33248170537.0,6940.009765625,99.38999938964844,4588.39990234375,0.42309999465942383,165.19366455078125
2026-01-17,95525.15625,95598.4765625,95005.6171875,95099.921875,16021715122.0,6940.009765625,99.38999938964844,4588.39990234375,0.42309999465942383,165.19366455078125
2026-01-18,95101.1796875,95491.5078125,93588.8671875,93634.4296875,20809781232.0,6940.009765625,99.38999938964844,4588.39990234375,0.42309999465942383,165.19366455078125
2026-01-19,93655.671875,93660.828125,92089.25,92553.59375,39195241508.0,6940.009765625,99.38999938964844,4588.39990234375,0.42309999465942383,165.19366455078125
2026-01-20,92553.6015625,92798.4296875,87814.9296875,88310.90625,53072968031.0,6796.85986328125,98.63999938964844,4759.60009765625,0.42950000762939455,165.19366455078125
2026-01-21,88326.5078125,90430.40625,87231.5703125,89376.9609375,56330422434.0,6875.6201171875,98.76000213623047,4831.7998046875,0.42529997825622556,165.19366455078125
2026-01-22,89378.5234375,90258.9609375,88438.4453125,89462.453125,35549685694.0,6913.35009765625,98.36000061035156,4908.7998046875,0.4249000072479248,165.19366455078125
2026-01-23,89462.046875,91100.25,88486.359375,89503.875,38997586037.0,6915.60986328125,97.5999984741211,4976.2001953125,0.4238999843597412,165.19366455078125
2026-01-24,89506.1484375,89811.609375,89044.2890625,89110.734375,14558687712.0,6915.60986328125,97.5999984741211,4976.2001953125,0.4238999843597412,165.19366455078125
2026-01-25,89104.765625,89193.1484375,86003.7109375,86572.21875,36124986722.0,6915.60986328125,97.5999984741211,4976.2001953125,0.4238999843597412,165.19366455078125
2026-01-26,86566.5234375,88743.0703125,86429.2890625,88267.140625,45329286974.0,6950.22998046875,97.04000091552734,5079.7001953125,0.42129998207092284,165.19366455078125
2026-01-27,88257.4765625,89427.125,87228.921875,89102.5703125,38744942267.0,6978.60009765625,96.22000122070312,5079.89990234375,0.42230000495910647,165.19366455078125
2026-01-28,89104.046875,90439.2890625,88721.4609375,89184.5703125,39807419296.0,6978.02978515625,96.44999694824219,5301.60009765625,0.4250999927520752,165.19366455078125
2026-01-29,89169.8515625,89200.78125,83250.6015625,84561.5859375,64653083162.0,6969.009765625,96.27999877929688,5318.39990234375,0.422700023651123,165.19366455078125
2026-01-30,84562.7265625,84602.1640625,81071.4765625,84128.65625,72083816087.0,6939.02978515625,96.98999786376953,4713.89990234375,0.4241000175476074,165.19366455078125
2026-01-31,84126.5,84136.921875,75815.8828125,78621.1171875,70479259159.0,6939.02978515625,96.98999786376953,4713.89990234375,0.4241000175476074,165.19366455078125
2026-02-01,78626.125,79322.609375,75698.8984375,76974.4453125,53372509744.0,6939.02978515625,96.98999786376953,4713.89990234375,0.4241000175476074,165.19366455078125
2026-02-02,76968.875,79258.609375,74551.3359375,78688.765625,75140589684.0,6976.43994140625,97.61000061035156,4622.5,0.42750000953674316,165.19366455078125
2026-02-03,78693.5078125,79118.8515625,72897.140625,75633.546875,68249110822.0,6917.81005859375,97.44000244140625,4903.7001953125,0.427400016784668,165.19366455078125
2026-02-04,75640.09375,76864.65625,71779.9296875,73019.703125,67215363944.0,6882.72021484375,97.62000274658203,4920.39990234375,0.42750000953674316,165.19366455078125
2026-02-05,73016.375,73161.5546875,62353.53515625,62702.09765625,125509410908.0,6798.39990234375,97.81999969482422,4861.39990234375,0.42100000381469727,165.19366455078125
2026-02-06,62704.453125,71681.3046875,60074.203125,70555.390625,114674259489.0,6932.2998046875,97.62999725341797,4951.2001953125,0.42059998512268065,165.19366455078125
2026-02-07,70553.796875,71611.1484375,67364.4453125,69281.96875,62347107663.0,6932.2998046875,97.62999725341797,4951.2001953125,0.42059998512268065,165.19366455078125
2026-02-08,69283.7265625,72206.90625,68852.8984375,70264.7265625,39721722619.0,6932.2998046875,97.62999725341797,4951.2001953125,0.42059998512268065,165.19366455078125
2026-02-09,70243.328125,71369.96875,68291.03125,70120.78125,52081598792.0,6964.81982421875,96.81999969482422,5050.89990234375,0.4197999954223633,165.19366455078125
2026-02-10,70137.390625,70464.265625,67913.09375,68793.9609375,40593063077.0,6941.81005859375,96.80000305175781,5003.7998046875,0.41469998359680177,165.19366455078125
2026-02-11,68791.859375,69242.6796875,65757.3046875,66991.96875,49671946030.0,6941.47021484375,96.83000183105469,5071.60009765625,0.41719999313354494,165.19366455078125
2026-02-12,66992.1953125,68339.4921875,65092.109375,66221.84375,44651071271.0,6832.759765625,96.93000030517578,4923.7001953125,0.4104000091552734,165.19366455078125
2026-02-13,66213.375,69382.8359375,65835.78125,68857.84375,40820775886.0,6836.169921875,96.87999725341797,5022.0,0.40560002326965333,165.19366455078125
2026-02-14,68856.984375,70481.1640625,68706.6171875,69767.625,36012397645.0,6836.169921875,96.87999725341797,5022.0,0.40560002326965333,165.19366455078125
2026-02-15,69764.953125,70939.2890625,68052.546875,68788.1875,40191152750.0,6836.169921875,96.87999725341797,5022.0,0.40560002326965333,165.19366455078125
2026-02-16,68782.3984375,70067.234375,67301.5859375,68843.15625,33618145426.0,6836.169921875,96.87999725341797,5022.0,0.40560002326965333,165.19366455078125
2026-02-17,68843.09375,69201.8671875,66615.28125,67494.21875,34866936040.0,6843.22021484375,97.16000366210938,4882.89990234375,0.4052000045776367,165.19366455078125
2026-02-18,67488.0234375,68434.4296875,65845.8984375,66425.3203125,33094301643.0,6881.31005859375,97.69999694824219,4986.5,0.4078999996185303,165.19366455078125
2026-02-19,66425.625,67277.125,65637.4296875,66957.5234375,31492987019.0,6861.89013671875,97.93000030517578,4975.89990234375,0.4074999809265137,165.19366455078125
2026-02-20,66958.578125,68269.03125,66452.484375,68005.421875,47507867304.0,6909.509765625,97.80000305175781,5059.2998046875,0.4085999965667725,165.19366455078125
2026-02-21,68000.25,68657.703125,67533.0703125,68003.765625,18357635642.0,6909.509765625,97.80000305175781,5059.2998046875,0.4085999965667725,165.19366455078125
2026-02-22,67998.828125,68235.2265625,67185.6015625,67659.390625,17893536012.0,6909.509765625,97.80000305175781,5059.2998046875,0.4085999965667725,165.19366455078125
2026-02-23,67668.4296875,67668.4296875,63924.4375,64616.73828125,50953457309.0,6837.75,97.69999694824219,5204.7001953125,0.40289998054504395,165.19366455078125
2026-02-24,64616.015625,64992.15625,62553.1875,64080.04296875,40849331086.0,6890.06982421875,97.87999725341797,5155.7998046875,0.40329999923706056,165.19366455078125
2026-02-25,64077.76953125,69953.53125,63942.484375,67960.125,53629234355.0,6946.1298828125,97.69999694824219,5206.39990234375,0.4047999858856201,165.19366455078125
2026-02-26,67954.8671875,68843.3515625,66523.734375,67453.7734375,42988597523.0,6908.85986328125,97.79000091552734,5176.5,0.4017000198364258,165.19366455078125
2026-02-27,67456.515625,68220.40625,64946.03515625,65881.796875,40283655942.0,6878.8798828125,97.61000061035156,5230.5,0.39619998931884765,165.19366455078125
2026-02-28,65878.9296875,67714.5234375,63062.21875,66995.859375,42041497112.0,6878.8798828125,97.61000061035156,5230.5,0.39619998931884765,165.19366455078125
2026-03-01,67005.8828125,68162.8203125,65076.73046875,65738.1015625,40733141929.0,6878.8798828125,97.61000061035156,5230.5,0.39619998931884765,165.19366455078125
2026-03-02,65734.078125,70044.0,65303.13671875,68775.8515625,56698092052.0,6881.6201171875,98.37999725341797,5294.39990234375,0.4047999858856201,165.19366455078125
2026-03-03,68785.078125,69232.890625,66237.6171875,68293.6484375,47947999049.0,6816.6298828125,99.05000305175781,5107.39990234375,0.40560002326965333,165.19366455078125
2026-03-04,68290.5625,74051.8046875,67437.40625,72710.578125,75073101274.0,6869.5,98.7699966430664,5120.2001953125,0.40799999237060547,165.19366455078125
2026-03-05,72712.65625,73555.7890625,70654.8828125,70841.125,51172841727.0,6830.7099609375,99.31999969482422,5065.2998046875,0.41459999084472654,165.19366455078125
2026-03-06,70842.15625,71378.5703125,67757.8203125,68136.4921875,43776962871.0,6740.02001953125,98.98999786376953,5146.10009765625,0.4132999897003174,165.19366455078125
